,date,open,high,low,close,volume,body,bodyVar,sumVar,green,red,c1,c2,signal,position,buy,sell
405,2021-06-07,13744.1504,13808.4199,13710.1104,13802.8896,4639210000,58.73919999999998,-92.24029999999948,,,,False,False,,,0,0
406,2021-06-08,13873.46,13913.4004,13746.4199,13810.8604,5958410000,-62.599599999999555,-121.33879999999954,,,,False,False,,,0,0
407,2021-06-09,13865.5098,13900.71,13811.0498,13814.9404,5640490000,-50.569400000000314,12.03019999999924,,,,False,False,,,0,0
408,2021-06-10,13834.2598,13962.9805,13817.8301,13960.3496,4919880000,126.08979999999974,176.65920000000006,,,,False,False,,,0,0
409,2021-06-11,13959.4697,13998.6504,13934.0,13998.2998,4157580000,38.83010000000104,-87.2596999999987,,,,False,False,,,0,0
410,2021-06-14,14002.1396,14129.3301,13963.9404,14128.2002,4415160000,126.06059999999889,87.23049999999785,,,,False,False,,,0,0
411,2021-06-15,14120.8096,14126.2598,14008.9297,14030.4102,4554580000,-90.39940000000024,-216.45999999999913,,,,False,False,,,0,0
412,2021-06-16,14053.1201,14100.1104,13843.5996,13983.0098,4683030000,-70.11030000000028,20.289099999999962,,,,False,False,,,0,0
413,2021-06-17,13946.7002,14205.4297,13946.5195,14163.8096,4558280000,217.1094000000012,287.21970000000147,,,,False,False,,,0,0
414,2021-06-18,14125.1201,14140.6201,14024.5996,14049.5801,6126070000,-75.54000000000087,-292.64940000000206,,,,False,False,,,0,0
415,2021-06-21,14055.04,14150.9102,13967.8896,14137.2305,4562010000,82.19049999999879,157.73049999999967,,,,False,False,,,0,0
416,2021-06-22,14140.2998,14288.4902,14128.0098,14270.4199,4433140000,130.1201000000001,47.9296000000013,,,,False,False,,,0,0
417,2021-06-23,14275.0898,14324.7402,14247.5801,14274.2402,4417470000,-0.8495999999995547,-130.96969999999965,,,,False,False,,,0,0
418,2021-06-24,14358.2998,14429.1396,14337.6504,14365.96,4324620000,7.66019999999844,8.509799999997995,,,,False,False,,,0,0
419,2021-06-25,14396.6299,14401.71,14324.2598,14345.1797,7468090000,-51.45019999999931,-59.11039999999775,,,,False,False,,,0,0
420,2021-06-28,14401.6299,14530.0703,14400.5898,14524.9805,4283000000,123.35059999999976,174.80079999999907,,,,False,False,,,0,0
421,2021-06-29,14523.6299,14575.1904,14481.8496,14572.75,4901300000,49.12010000000009,-74.23049999999967,,,,False,False,,,0,0
422,2021-06-30,14560.0703,14582.2998,14530.8701,14554.7998,5293810000,-5.270499999998719,-54.39059999999881,,,,False,False,,,0,0
423,2021-07-01,14530.6299,14576.6396,14483.4199,14560.0498,4410470000,29.41990000000078,34.6903999999995,,,,False,False,,,0,0
424,2021-07-02,14633.5098,14738.1396,14626.8203,14727.6299,3751420000,94.1201000000001,64.70019999999931,,,,False,False,,,0,0
425,2021-07-06,14755.1504,14797.4502,14635.3096,14786.3604,4489540000,31.209999999999127,-62.910100000000966,,,,False,False,,,0,0
426,2021-07-07,14889.7598,14891.1904,14735.75,14810.54,4605630000,-79.21979999999894,-110.42979999999807,,,,False,False,,,0,0
427,2021-07-08,14577.6699,14763.6699,14551.7598,14722.1396,4575010000,144.46969999999965,223.6894999999986,,,,False,False,,,0,0
428,2021-07-09,14709.3203,14838.7197,14685.54,14826.0898,3826500000,116.76950000000033,-27.700199999999313,,,,False,False,,,0,0
429,2021-07-12,14878.71,14899.46,14813.79,14877.8896,3897090000,-0.8203999999986991,-117.58989999999903,,,,False,False,,,0,0
430,2021-07-13,14871.04,15002.2803,14843.7998,14874.54,4583460000,3.5,4.320399999998699,,,,False,False,,,0,0
431,2021-07-14,14984.8604,15001.1299,14871.7305,14900.4404,4496220000,-84.42000000000007,-87.92000000000007,,,,False,False,,,0,0
432,2021-07-15,14903.4902,14907.5098,14717.5498,14794.6904,4512550000,-108.79980000000069,-24.379800000000614,,,,False,False,,,0,0
433,2021-07-16,14842.0801,14875.9697,14667.0996,14681.3799,4069530000,-160.7001999999993,-51.900399999998626,,,,False,False,,,0,0
434,2021-07-19,14517.96,14578.96,14455.0703,14549.0898,4537130000,31.129800000000614,191.82999999999993,,,,False,False,,,0,0
435,2021-07-20,14601.3398,14790.5996,14530.7803,14728.21,4652450000,126.87019999999939,95.74039999999877,,,,False,False,,,0,0
436,2021-07-21,14723.6699,14843.1699,14710.1104,14842.6299,4098520000,118.95999999999913,-7.910200000000259,,,,False,False,,,0,0
437,2021-07-22,14865.4697,14941.3799,14865.4697,14940.1699,3597540000,74.70020000000113,-44.259799999997995,,,,False,False,,,0,0
438,2021-07-23,15004.4297,15125.8398,14948.04,15111.79,3997250000,107.36030000000028,32.66009999999915,,,,False,False,,,0,0
439,2021-07-26,15088.2803,15142.3496,15048.2305,15125.9502,4437090000,37.66989999999896,-69.69040000000132,,,,False,False,,,0,0
440,2021-07-27,15103.0098,15107.7402,14787.7998,14956.9697,4329230000,-146.04010000000017,-183.70999999999913,,,,False,False,,,0,0
441,2021-07-28,15005.1699,15078.8496,14913.5498,15018.0996,4268210000,12.929699999998775,158.96979999999894,,,,False,False,,,0,0
442,2021-07-29,15015.2998,15091.96,15004.4199,15048.3604,3928640000,33.060599999998885,20.13090000000011,,,,False,False,,,0,0
443,2021-07-30,14882.3896,14990.8604,14882.3896,14959.9004,3645050000,77.51080000000002,44.45020000000113,,,,False,False,,,0,0
444,2021-08-02,15046.0996,15059.8896,14945.1299,14963.6201,3746130000,-82.47949999999946,-159.99029999999948,,,,False,False,,,0,0
445,2021-08-03,14997.2002,15063.6602,14864.5303,15061.4199,4141370000,64.21970000000147,146.69920000000093,,,,False,False,,,0,0
446,2021-08-04,15059.1602,15117.3799,15017.1396,15083.3896,4337330000,24.22940000000017,-39.9903000000013,,,,False,False,,,0,0
447,2021-08-05,15105.4004,15184.2695,15083.8398,15181.6396,4107300000,76.23919999999998,52.009799999999814,,,,False,False,,,0,0
448,2021-08-06,15125.7402,15162.3398,15063.0195,15109.3604,4173090000,-16.379800000000614,-92.6190000000006,,,,False,False,,,0,0
449,2021-08-09,15136.1396,15154.6797,15081.75,15133.1104,4111640000,-3.0292000000008557,13.350599999999758,,,,False,False,,,0,0
450,2021-08-10,15157.3701,15169.4502,15010.1602,15053.5801,3991770000,-103.79000000000087,-100.76080000000002,,,,False,False,,,0,0
451,2021-08-11,15101.8203,15127.7803,14972.5996,15027.7598,4002340000,-74.06049999999959,29.72950000000128,,,,False,False,,,0,0
452,2021-08-12,15012.5996,15097.9102,14956.25,15088.9805,4049000000,76.38090000000011,150.4413999999997,,,,False,False,,,0,0
453,2021-08-13,15101.8398,15150.4805,15079.2998,15136.6797,4061070000,34.83990000000085,-41.54099999999926,,,,False,False,,,0,0
454,2021-08-16,15090.0498,15142.0303,14931.1504,15140.7695,3973920000,50.71969999999965,15.879799999998795,,,,False,False,,,0,0
455,2021-08-17,15018.9404,15062.7002,14906.2197,15002.8301,4168880000,-16.11030000000028,-66.82999999999993,,,,False,False,,,0,0
456,2021-08-18,14975.0195,15039.9004,14846.5098,14857.9199,3841840000,-117.09959999999955,-100.98929999999928,,,,False,False,,,0,0
457,2021-08-19,14773.1904,15000.1904,14773.1904,14933.9404,4191490000,160.75,277.84959999999955,,,,False,False,,,0,0
458,2021-08-20,14974.0596,15103.9404,14968.8701,15092.5703,3886340000,118.5106999999989,-42.239300000001094,,,,False,False,,,0,0
459,2021-08-23,15140.1396,15341.4697,15140.1396,15312.8203,3906780000,172.68069999999898,54.17000000000007,,,,False,False,,,0,0
460,2021-08-24,15338.9199,15384.4199,15319.5498,15357.6797,3809750000,18.759799999999814,-153.92089999999916,,,,False,False,,,0,0
461,2021-08-25,15384.8301,15404.3604,15341.9199,15368.9199,3654150000,-15.91019999999844,-34.669999999998254,,,,False,False,,,0,0
462,2021-08-26,15348.9805,15369.2803,15265.2305,15278.5195,3630900000,-70.46099999999933,-54.55080000000089,,,,False,False,,,0,0
463,2021-08-27,15305.75,15447.0303,15292.7402,15432.9502,4048610000,127.20019999999931,197.66119999999864,,,,False,False,,,0,0
464,2021-08-30,15460.9297,15620.6201,15459.7402,15605.0898,4061760000,144.16009999999915,16.959899999999834,,,,False,False,,,0,0
465,2021-08-31,15601.3398,15604.4502,15522.7803,15582.5098,4188020000,-18.829999999999927,-162.99009999999907,,,,False,False,,,0,0
466,2021-09-01,15637.1299,15696.4199,15603.6699,15611.5703,4271690000,-25.5596000000005,-6.729600000000573,,,,False,False,,,0,0
467,2021-09-02,15656.2803,15681.7598,15554.29,15604.25,4050510000,-52.03030000000035,-26.47069999999985,,,,False,False,,,0,0
468,2021-09-03,15578.96,15668.1201,15554.9697,15652.8604,3706990000,73.90040000000045,125.9307000000008,,,,False,False,,,0,0
469,2021-09-07,15662.2998,15701.4004,15610.2305,15675.7598,4014250000,13.459999999999127,-60.44040000000132,,,,False,False,,,0,0
470,2021-09-08,15669.0098,15669.0098,15528.4502,15620.8496,4131560000,-48.16020000000026,-61.620199999999386,,,,False,False,,,0,0
471,2021-09-09,15639.4404,15675.46,15556.7402,15561.0498,4031140000,-78.39059999999881,-30.230399999998554,,,,False,False,,,0,0
472,2021-09-10,15648.0498,15673.5,15433.4297,15440.75,4587150000,-207.2998000000007,-128.90920000000187,,,,False,False,,,0,0
473,2021-09-13,15545.6602,15562.2803,15351.7002,15434.5,4723370000,-111.16020000000026,96.13960000000043,,,,False,False,,,0,0
474,2021-09-14,15505.7803,15525.9697,15352.0596,15382.9004,4593140000,-122.8798999999999,-11.719699999999648,,,,False,False,,,0,0
475,2021-09-15,15419.9502,15518.9502,15316.4004,15503.5303,4465140000,83.58010000000104,206.46000000000095,,,,False,False,,,0,0
476,2021-09-16,15452.6699,15539.1396,15370.8799,15515.9102,3701500000,63.24029999999948,-20.33980000000156,,,,False,False,,,0,0
477,2021-09-17,15481.4297,15485.21,15291.04,15333.4697,6709540000,-147.96000000000095,-211.20030000000042,,,,False,False,,,0,0
478,2021-09-20,15068.6504,15157.2598,14821.0303,15012.1904,4879490000,-56.460000000000946,91.5,,,,False,False,,,0,0
479,2021-09-21,15096.9697,15139.9004,14986.9805,15027.7695,4083010000,-69.20019999999931,-12.740199999998367,,,,False,False,,,0,0
480,2021-09-22,15073.96,15230.3398,15029.9004,15176.5098,4252490000,102.54980000000069,171.75,,,,False,False,,,0,0
481,2021-09-23,15231.2002,15356.9199,15199.4297,15316.5801,4196130000,85.3798999999999,-17.16990000000078,,,,False,False,,,0,0
482,2021-09-24,15222.9697,15345.54,15209.1602,15329.6797,3992150000,106.71000000000095,21.33010000000104,,,,False,False,,,0,0
483,2021-09-27,15205.2305,15240.5801,15106.4502,15204.8203,4650790000,-0.410200000000259,-107.1202000000012,,,,False,False,,,0,0
484,2021-09-28,15001.9805,15040.5703,14758.9805,14770.2998,4989510000,-231.68069999999898,-231.27049999999872,,,,False,False,,,0,0
485,2021-09-29,14835.5098,14914.9199,14727.4102,14752.8896,5294600000,-82.62019999999939,149.0604999999996,,,,False,False,,,0,0
486,2021-09-30,14830.2998,14888.2197,14684.5498,14689.6201,5950950000,-140.6797000000006,-58.05950000000121,,,,False,False,,,0,0
487,2021-10-01,14731.3799,14830.8398,14555.1201,14791.8701,4710720000,60.490200000000186,201.16990000000078,,,,False,False,,,0,0
488,2021-10-04,14713.5996,14727.5996,14384.9297,14472.1201,4557110000,-241.47949999999946,-301.96969999999965,,,,False,False,,,0,0
489,2021-10-05,14533.4297,14763.6396,14520.2305,14674.1504,4176390000,140.72069999999985,382.2001999999993,,,,False,False,,,0,0
490,2021-10-06,14529.8896,14775.6396,14499.4805,14766.75,4465910000,236.86039999999957,96.13969999999972,,,,False,False,,,0,0
491,2021-10-07,14899.0703,15010.3203,14878.2197,14897.1299,3984180000,-1.9403999999994994,-238.80079999999907,,,,False,False,,,0,0
492,2021-10-08,14942.3604,14948.3496,14805.5,14820.75,3571380000,-121.61039999999957,-119.67000000000007,,,,False,False,,,0,0
493,2021-10-11,14765.6904,14907.5703,14709.0498,14713.7305,3539540000,-51.959899999999834,69.65049999999974,,,,False,False,,,0,0
494,2021-10-12,14772.29,14784.7803,14636.3301,14662.1104,4063830000,-110.1796000000013,-58.21970000000147,,,,False,False,,,0,0
495,2021-10-13,14751.7998,14800.8301,14676.5801,14774.5996,4053580000,22.799799999998868,132.97940000000017,,,,False,False,,,0,0
496,2021-10-14,14925.5801,15059.8896,14901.5898,15052.4199,4262400000,126.83980000000156,104.04000000000269,,,,False,False,,,0,0
497,2021-10-15,15106.9697,15150.1396,15064.5898,15146.9199,4494440000,39.95020000000113,-86.88960000000043,,,,False,False,,,0,0
498,2021-10-18,15091.5801,15307.5098,15074.71,15300.8896,4167740000,209.3095000000012,169.35930000000008,,,,False,False,,,0,0
499,2021-10-19,15349.4502,15414.9697,15320.6201,15410.7197,4483400000,61.269500000000335,-148.04000000000087,,,,False,False,,,0,0
500,2021-10-20,15448.0,15457.1104,15333.4297,15388.71,4117050000,-59.29000000000087,-120.55950000000121,,,,False,False,,,0,0
501,2021-10-21,15365.8096,15497.5801,15350.5,15489.5898,4961860000,123.78019999999924,183.0702000000001,,,,False,False,,,0,0
502,2021-10-22,15422.0703,15474.2803,15291.9502,15355.0703,5775770000,-67.0,-190.78019999999924,,,,False,False,,,0,0
503,2021-10-25,15417.25,15555.6504,15338.4902,15514.1904,5750200000,96.9403999999995,163.9403999999995,,,,False,False,,,0,0
504,2021-10-26,15615.3604,15710.79,15518.5898,15559.4902,7173230000,-55.870199999999386,-152.81059999999889,,,,False,False,,,0,0
505,2021-10-27,15603.1602,15729.75,15578.6797,15598.3896,6130110000,-4.770599999999831,51.099599999999555,,,,False,False,,,0,0
506,2021-10-28,15674.3896,15784.0,15650.0098,15778.1602,5714890000,103.77059999999983,108.54119999999966,,,,False,False,,,0,0
507,2021-10-29,15638.7402,15856.9004,15638.7402,15850.4697,5338290000,211.72949999999946,107.95889999999963,,,,False,False,,,0,0
508,2021-11-01,15879.6104,15910.3496,15785.3096,15905.2803,5273950000,25.66990000000078,-186.05959999999868,,,,False,False,,,0,0
509,2021-11-02,15885.3398,15988.3301,15877.2695,15972.4902,5129370000,87.15040000000045,61.480499999999665,,,,False,False,,,0,0
510,2021-11-03,16000.5996,16157.5996,15950.5898,16144.5,5325110000,143.90040000000045,56.75,,,,False,False,,,0,0
511,2021-11-04,16193.2197,16387.9492,16169.5596,16346.2402,5297250000,153.02050000000054,9.120100000000093,,,,False,False,,,0,0
512,2021-11-05,16397.5898,16454.4805,16302.0596,16359.3799,5566400000,-38.20990000000165,-191.2304000000022,,,,False,False,,,0,0
513,2021-11-08,16351.4902,16401.9297,16314.0,16336.0303,5723650000,-15.459899999999834,22.75000000000182,,,,False,False,,,0,0
514,2021-11-09,16389.9902,16401.8906,16168.6299,16219.9404,5574660000,-170.0498000000007,-154.58990000000085,,,,False,False,,,0,0
515,2021-11-10,16087.0195,16224.5098,15905.2803,15985.5703,5369110000,-101.44920000000093,68.60059999999976,,,,False,False,,,0,0
516,2021-11-11,16114.0498,16116.25,16019.3896,16032.4697,4570460000,-81.58010000000104,19.86909999999989,,,,False,False,,,0,0
517,2021-11-12,16078.1299,16218.5498,16012.7803,16199.8896,5446540000,121.75970000000052,203.33980000000156,,,,False,False,,,0,0
518,2021-11-15,16227.0098,16256.7305,16096.3701,16189.1201,5020180000,-37.88969999999972,-159.64940000000024,,,,False,False,,,0,0
519,2021-11-16,16170.29,16329.5,16156.6904,16309.7695,5533020000,139.47949999999946,177.36919999999918,,,,False,False,,,0,0
520,2021-11-17,16329.0703,16398.9492,16276.7695,16308.0703,5049320000,-21.0,-160.47949999999946,,,,False,False,,,0,0
521,2021-11-18,16398.7598,16501.9199,16309.5098,16482.9707,5391360000,84.21090000000186,105.21090000000186,,,,False,False,,,0,0
522,2021-11-19,16558.5605,16625.8594,16523.8301,16573.3398,4875310000,14.779300000001967,-69.43159999999989,,,,False,False,,,0,0
523,2021-11-22,16644.7695,16764.8594,16374.7803,16380.9805,5567830000,-263.78899999999885,-278.5683000000008,,,,False,False,,,0,0
524,2021-11-23,16330.1797,16417.5,16121.7002,16306.7197,5434380000,-23.460000000000946,240.3289999999979,,,,False,False,,,0,0
525,2021-11-24,16202.2598,16370.5596,16106.0195,16367.8096,4197090000,165.5498000000007,189.00980000000163,,,,False,False,,,0,0
526,2021-11-26,16237.4102,16302.5801,15988.9502,16025.5801,3502170000,-211.83010000000104,-377.3799000000017,,,,False,False,,,0,0
527,2021-11-29,16263.4297,16437.1602,16214.5596,16399.2402,4836230000,135.8104999999996,347.64060000000063,,,,False,False,,,0,0
528,2021-11-30,16333.9502,16454.5605,16073.7598,16135.9199,6631470000,-198.03029999999853,-333.8407999999981,,,,False,False,,,0,0
529,2021-12-01,16347.96,16427.1895,15864.0,15877.7197,6320260000,-470.2402999999995,-272.21000000000095,,,,False,False,,,0,0
530,2021-12-02,15791.2998,16066.3203,15770.9199,15990.7598,5418340000,199.45999999999913,669.7002999999986,,,,False,False,,,0,0
531,2021-12-03,16039.4102,16089.6104,15543.3096,15712.04,5900290000,-327.3701999999994,-526.8301999999985,,,,False,False,,,0,0
532,2021-12-06,15744.9102,15898.5898,15557.7803,15846.1602,5115230000,101.25,428.6201999999994,,,,False,False,,,0,0
533,2021-12-07,16139.5596,16343.6699,16128.4404,16325.6602,5116490000,186.10059999999976,84.85059999999976,,,,False,False,,,0,0
534,2021-12-08,16313.8799,16401.0996,16250.3896,16394.3398,4615390000,80.45990000000165,-105.6406999999981,,,,False,False,,,0,0
535,2021-12-09,16337.8096,16413.2793,16141.3896,16149.5703,4515600000,-188.2393000000011,-268.69920000000275,,,,False,False,,,0,0
536,2021-12-10,16278.2998,16339.1201,16139.0,16331.9805,4426210000,53.68069999999898,241.92000000000007,,,,False,False,,,0,0
537,2021-12-13,16317.9004,16332.6299,16075.54,16082.5498,4573920000,-235.35059999999976,-289.03129999999874,,,,False,False,,,0,0
538,2021-12-14,15877.6504,15995.21,15742.7998,15914.9004,4865990000,37.25,272.60059999999976,,,,False,False,,,0,0
539,2021-12-15,15908.4502,16301.2695,15746.9404,16289.5898,5343920000,381.1396000000004,343.8896000000004,,,,False,False,,,0,0
540,2021-12-16,16335.0303,16340.5303,15802.6299,15863.9404,4906480000,-471.08990000000085,-852.2295000000013,,,,False,False,,,0,0
541,2021-12-17,15714.54,15960.25,15664.0996,15801.46,7668770000,86.91999999999825,558.0098999999991,,,,False,False,,,0,0
542,2021-12-20,15566.8301,15662.6104,15508.7402,15627.6396,4602640000,60.80950000000121,-26.110499999997046,,,,False,False,,,0,0
543,2021-12-21,15794.3799,15997.6104,15617.4805,15986.2803,4581720000,191.90040000000045,131.09089999999924,,,,False,False,,,0,0
544,2021-12-22,15963.54,16186.25,15947.5596,16180.1396,4107900000,216.59959999999955,24.69919999999911,,,,False,False,,,0,0
545,2021-12-23,16203.7598,16360.75,16188.0303,16308.21,3935010000,104.45019999999931,-112.14940000000024,,,,False,False,,,0,0
546,2021-12-27,16361.0703,16567.6406,16361.0703,16567.5,3743920000,206.4297000000006,101.97950000000128,,,,False,False,,,0,0
547,2021-12-28,16602.9199,16607.1895,16458.4902,16488.6602,3648500000,-114.25970000000234,-320.68940000000293,,,,False,False,,,0,0
548,2021-12-29,16510.6309,16548.9199,16396.1602,16491.0098,3714380000,-19.621100000000297,94.63860000000204,,,,False,False,,,0,0
549,2021-12-30,16485.4004,16569.6191,16415.1191,16429.0996,3750920000,-56.30079999999725,-36.679699999996956,,,,False,False,,,0,0
550,2021-12-31,16411.2598,16464.6191,16317.2598,16320.0801,3392580000,-91.1797000000006,-34.87890000000334,,,,False,False,,,0,0
551,2022-01-03,16395.5098,16504.1406,16306.6396,16501.7695,4429960000,106.2596999999987,197.4393999999993,,,,False,False,,,0,0
552,2022-01-04,16513.8691,16513.8691,16151.9004,16279.7305,5131110000,-234.13860000000022,-340.3982999999989,,,,False,False,,,0,0
553,2022-01-05,16190.5498,16249.2305,15763.8398,15771.7803,5031850000,-418.76950000000033,-184.6309000000001,,,,False,False,,,0,0
554,2022-01-06,15675.2197,15900.5996,15608.5703,15765.3604,4790820000,90.14069999999992,508.91020000000026,,,,False,False,,,0,0
555,2022-01-07,15774.1299,15835.0,15526.7998,15592.1904,4238070000,-181.9395000000004,-272.08020000000033,,,,False,False,,,0,0
556,2022-01-10,15383.1797,15627.9199,15165.5303,15614.4297,5317180000,231.25,413.1895000000004,,,,False,False,,,0,0
557,2022-01-11,15582.7197,15848.5596,15496.9102,15844.1201,4390710000,261.40040000000045,30.150400000000445,,,,False,False,,,0,0
558,2022-01-12,15955.4805,16017.3896,15815.9502,15905.0996,4338530000,-50.38090000000011,-311.78130000000056,,,,False,False,,,0,0
559,2022-01-13,15970.0898,15990.3799,15468.0898,15495.6201,4302020000,-474.46969999999965,-424.08879999999954,,,,False,False,,,0,0
560,2022-01-14,15396.4697,15617.1797,15396.4697,15611.5898,4374020000,215.1201000000001,689.5897999999997,,,,False,False,,,0,0
561,2022-01-18,15378.0596,15446.2998,15182.96,15210.7598,5060790000,-167.2998000000007,-382.4199000000008,,,,False,False,,,0,0
562,2022-01-19,15287.25,15382.0,15038.4404,15047.8398,4665340000,-239.41020000000026,-72.11039999999957,,,,False,False,,,0,0
563,2022-01-20,15176.3799,15347.6201,14832.6904,14846.46,5102050000,-329.9199000000008,-90.50970000000052,,,,False,False,,,0,0
564,2022-01-21,14728.6602,14868.4502,14432.6396,14438.4004,5870830000,-290.2597999999998,39.660100000000966,,,,False,False,,,0,0
565,2022-01-24,14160.9102,14532.5703,13724.8496,14509.5801,6998770000,348.66989999999896,638.9296999999988,,,,False,False,,,0,0
566,2022-01-25,14237.5996,14410.4297,14033.8096,14149.1201,5019380000,-88.47949999999946,-437.1493999999984,,,,False,False,,,0,0
567,2022-01-26,14492.5195,14646.54,14006.4004,14172.7598,5771140000,-319.7597000000005,-231.28020000000106,,,,False,False,,,0,0
568,2022-01-27,14346.46,14419.4502,13972.8799,14003.1104,5177380000,-343.34959999999955,-23.589899999999034,,,,False,False,,,0,0
569,2022-01-28,14091.3096,14457.7803,13880.4805,14454.6104,4971930000,363.3007999999991,706.6503999999986,,,,False,False,,,0,0
570,2022-01-31,14505.0703,14934.5195,14442.8799,14930.0498,5124940000,424.9795000000013,61.67870000000221,,,,False,False,,,0,0
571,2022-02-01,14966.5996,15034.4199,14749.4902,15019.6797,4671850000,53.08010000000104,-371.89940000000024,,,,False,False,,,0,0
572,2022-02-02,15173.0303,15196.4004,14960.8496,15139.7402,4673140000,-33.290100000000166,-86.3702000000012,,,,False,False,,,0,0
573,2022-02-03,14693.8496,14856.5098,14471.2002,14501.1104,4326300000,-192.73919999999998,-159.44909999999982,,,,False,False,,,0,0
574,2022-02-04,14566.2803,14832.0498,14452.2803,14694.3496,4121340000,128.0692999999992,320.8084999999992,,,,False,False,,,0,0
575,2022-02-07,14716.4297,14813.8604,14524.6299,14571.25,4268730000,-145.1797000000006,-273.2489999999998,,,,False,False,,,0,0
576,2022-02-08,14533.25,14785.2197,14485.7803,14747.0303,4293770000,213.78030000000035,358.96000000000095,,,,False,False,,,0,0
577,2022-02-09,14930.9902,15057.9004,14870.3604,15056.96,4729730000,125.96979999999894,-87.81050000000141,,,,False,False,,,0,0
578,2022-02-10,14770.6797,15037.2598,14636.6201,14705.6396,5212510000,-65.04010000000017,-191.0098999999991,,,,False,False,,,0,0
579,2022-02-11,14739.46,14769.6396,14194.54,14253.8398,5237320000,-485.6201999999994,-420.5800999999992,,,,False,False,,,0,0
580,2022-02-14,14233.4004,14400.7803,14119.7305,14268.5898,4347350000,35.189399999999296,520.8095999999987,,,,False,False,,,0,0
581,2022-02-15,14482.1104,14624.5303,14444.46,14620.8203,4416840000,138.70989999999983,103.52050000000054,,,,False,False,,,0,0
582,2022-02-16,14514.8398,14647.79,14399.29,14603.6396,4238560000,88.79980000000069,-49.91009999999915,,,,False,False,,,0,0
583,2022-02-17,14485.0801,14497.46,14155.4297,14171.7402,4278370000,-313.33989999999903,-402.1396999999997,,,,False,False,,,0,0
584,2022-02-18,14207.5498,14225.7197,13918.7598,14009.54,4501940000,-198.0097999999998,115.33009999999922,,,,False,False,,,0,0
585,2022-02-22,13892.8096,14109.2598,13720.9199,13870.5303,4849170000,-22.27930000000015,175.73049999999967,,,,False,False,,,0,0
586,2022-02-23,14016.9404,14035.9297,13502.5801,13509.4297,4639330000,-507.5106999999989,-485.23139999999876,,,,False,False,,,0,0
587,2022-02-24,13065.4404,13989.0996,13065.4404,13974.6699,6180200000,909.2295000000013,1416.7402000000002,,,,False,False,,,0,0
588,2022-02-25,13973.9004,14193.0,13850.29,14189.1602,4628720000,215.2597999999998,-693.9697000000015,,,,False,False,,,0,0
589,2022-02-28,14058.6104,14296.5996,14009.3604,14237.8096,5928130000,179.19920000000093,-36.060599999998885,,,,False,False,,,0,0
590,2022-03-01,14197.6602,14271.5801,13906.9199,14005.9902,6131350000,-191.67000000000007,-370.869200000001,,,,False,False,,,0,0
591,2022-03-02,14075.1104,14292.7197,13962.6904,14243.6904,5246390000,168.57999999999993,360.25,,,,False,False,,,0,0
592,2022-03-03,14339.7002,14342.5596,13965.1104,14035.21,5092580000,-304.4902000000002,-473.0702000000001,,,,False,False,,,0,0
593,2022-03-04,13957.5996,13992.9697,13738.6104,13837.8301,5343900000,-119.76950000000033,184.72069999999985,,,,False,False,,,0,0
594,2022-03-07,13853.5303,13879.0996,13314.4404,13319.3799,6195370000,-534.1504000000004,-414.3809000000001,,,,False,False,,,0,0
595,2022-03-08,13275.2305,13663.2695,13129.4004,13267.6104,6683960000,-7.620100000000093,526.5303000000004,,,,False,False,,,0,0
596,2022-03-09,13610.4805,13793.1104,13504.4805,13742.2002,5396550000,131.71969999999965,139.33979999999974,,,,False,False,,,0,0
597,2022-03-10,13577.8398,13633.6904,13399.46,13591.0,5071250000,13.160200000000259,-118.55949999999939,,,,False,False,,,0,0
598,2022-03-11,13701.7998,13714.4404,13285.1904,13301.8301,5288210000,-399.96970000000147,-413.1299000000017,,,,False,False,,,0,0
599,2022-03-14,13248.0898,13386.6699,13020.4004,13046.6396,5876710000,-201.4501999999993,198.51950000000215,,,,False,False,,,0,0
600,2022-03-15,13174.9697,13488.1797,13092.4502,13458.5596,5440100000,283.58990000000085,485.04010000000017,,,,False,False,,,0,0
601,2022-03-16,13633.1201,13960.25,13475.0898,13956.79,6552210000,323.6699000000008,40.07999999999993,,,,False,False,,,0,0
602,2022-03-17,13878.9902,14125.6699,13827.3398,14118.5996,5612090000,239.60939999999937,-84.06050000000141,,,,False,False,,,0,0
603,2022-03-18,14061.29,14427.4697,14014.4297,14420.0801,8149290000,358.79009999999835,119.18069999999898,,,,False,False,,,0,0
604,2022-03-21,14377.1504,14470.6797,14190.5303,14376.0898,5673940000,-1.0606000000007043,-359.85069999999905,,,,False,False,,,0,0
605,2022-03-22,14396.0303,14688.9697,14385.5498,14654.3301,5445100000,258.29979999999887,259.3603999999996,,,,False,False,,,0,0
606,2022-03-23,14525.2197,14681.3301,14446.04,14447.5498,5024230000,-77.66989999999896,-335.96969999999783,,,,False,False,,,0,0
607,2022-03-24,14529.7197,14767.7305,14440.6699,14765.6904,5149520000,235.97069999999985,313.6405999999988,,,,False,False,,,0,0
608,2022-03-25,14766.9004,14805.8799,14577.5898,14754.3096,5585100000,-12.590799999999945,-248.5614999999998,,,,False,False,,,0,0
609,2022-03-28,14763.1602,14989.0801,14705.9199,14987.4004,5129500000,224.2402000000002,236.83100000000013,,,,False,False,,,0,0
610,2022-03-29,15142.9297,15265.4199,15039.6104,15239.3203,6060890000,96.39059999999881,-127.84960000000137,,,,False,False,,,0,0
611,2022-03-30,15177.1504,15229.0098,15010.3398,15071.5498,5479200000,-105.60059999999976,-201.99119999999857,,,,False,False,,,0,0
